_id,fullName,brandName,langualCode,langualCodeDescription,allIngredients,netContents,claims,offMarket
['299679'],['Royal Jelly 500 mg'],['California Gold Nutrition'],"['E0159', 'A1309']","['Capsule', 'Non-Nutrient/Non-Botanical']","[[{'ingredientGroup': 'Royal Jelly', 'notes': 'standardized to min. 6% 10-HDA', 'name': 'Royal Jelly', 'category': 'animal part or source'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'fiber'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 120, 'display': '120 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['299723'],"['Vitamin D3 50 mcg (2,000 IU)']",['California Gold Nutrition'],"['E0161', 'A1302']","['Softgel Capsule', 'Vitamin']","[[{'ingredientGroup': 'Vitamin D', 'notes': '2,000 IU', 'name': 'Vitamin D', 'category': 'vitamin'}, {'ingredientGroup': 'Safflower Oil', 'notes': '', 'name': 'Safflower Oil', 'category': 'fat'}, {'ingredientGroup': 'Gelatin', 'notes': '', 'name': 'Fish Gelatin', 'category': 'protein'}, {'ingredientGroup': 'Glycerol', 'notes': '', 'name': 'Glycerin', 'category': 'other'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'Water, Purified', 'category': 'other'}]]","[[{'unit': 'Fish Gelatin Softgel(s)', 'quantity': 360, 'display': '360 Fish Gelatin Softgel(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['299724'],"['Vitamin D3 125 mcg (5,000 IU)']",['California Gold Nutrition'],"['E0161', 'A1302']","['Softgel Capsule', 'Vitamin']","[[{'ingredientGroup': 'Vitamin D', 'notes': '5,000 IU', 'name': 'Vitamin D', 'category': 'vitamin'}, {'ingredientGroup': 'Safflower Oil', 'notes': '', 'name': 'Safflower Oil', 'category': 'fat'}, {'ingredientGroup': 'Gelatin', 'notes': '', 'name': 'Fish Gelatin', 'category': 'protein'}, {'ingredientGroup': 'Glycerol', 'notes': '', 'name': 'Glycerin', 'category': 'other'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'Water, Purified', 'category': 'other'}]]","[[{'unit': 'Fish Gelatin Softgel(s)', 'quantity': 360, 'display': '360 Fish Gelatin Softgel(s)', 'order': 1}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['273046'],['Bee Propolis 2X 500 mg'],['California Gold Nutrition'],"['E0159', 'A1306']","['Capsule', 'Botanical']","[[{'ingredientGroup': 'Propolis', 'notes': '(2x) equivalent to 1,000 mg natural state', 'name': 'Bee Propolis extract', 'category': 'botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'fiber'}, {'ingredientGroup': 'Carob', 'notes': '', 'name': 'Carob powder', 'category': 'botanical'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 90, 'display': '90 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['273716'],['Gold C Vitamin C 500 mg'],['California Gold Nutrition'],"['E0159', 'A1302']","['Capsule', 'Vitamin']","[[{'ingredientGroup': 'Vitamin C', 'notes': '', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Hypromellose', 'notes': '', 'name': 'Hydroxypropyl Methylcellulose', 'category': 'other'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 240, 'display': '240 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['273948'],['Gold C Vitamin C 1000 mg'],['California Gold Nutrition'],"['E0159', 'A1302']","['Capsule', 'Vitamin']","[[{'ingredientGroup': 'Vitamin C', 'notes': '', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Hypromellose', 'notes': '', 'name': 'Hydroxypropyl Methylcellulose', 'category': 'other'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 240, 'display': '240 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[1]
['275141'],['Rhodiola Extract 500 mg'],['California Gold Nutrition'],"['E0159', 'A1306']","['Capsule', 'Botanical']","[[{'ingredientGroup': 'Rhodiola ', 'notes': 'Standardized to min. 3% Total Rosavins & 1% Salidroside', 'name': 'Rhodiola Root Extract', 'category': 'botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'other'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon Dioxide', 'category': 'mineral'}, {'ingredientGroup': 'Maltodextrin', 'notes': '', 'name': 'Maltodextrin', 'category': 'complex carbohydrate'}, {'ingredientGroup': 'Stearic Acid', 'notes': '', 'name': 'Stearic Acid', 'category': 'fatty acid'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Microcrystalline Cellulose', 'category': 'other'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 60, 'display': '60 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['275405'],['Zinc Picolinate 50 mg'],['California Gold Nutrition'],"['E0159', 'A1299']","['Capsule', 'Mineral']","[[{'ingredientGroup': 'Zinc', 'notes': '', 'name': 'Zinc', 'category': 'mineral'}, {'ingredientGroup': 'Rice', 'notes': '', 'name': 'Rice Flour', 'category': 'botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'other'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 120, 'display': '120 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['256871'],['SuperGreens Antioxidant Sweet Berry'],['California Gold Nutrition'],"['E0162', 'A1325']","['Powder', 'Other Combinations']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Carbohydrate', 'notes': '', 'name': 'Total Carbohydrates', 'category': 'sugar'}, {'ingredientGroup': 'Fiber (unspecified)', 'notes': '', 'name': 'Dietary Fiber', 'category': 'fiber'}, {'ingredientGroup': 'Sugar', 'notes': '', 'name': 'Total Sugars', 'category': 'sugar'}, {'ingredientGroup': 'Sugar', 'notes': '', 'name': 'Added Sugars', 'category': 'sugar'}, {'ingredientGroup': 'Protein (unspecified)', 'notes': '', 'name': 'Protein', 'category': 'protein'}, {'ingredientGroup': 'Vitamin A', 'notes': '', 'name': 'Vitamin A', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin C', 'notes': '', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin K', 'notes': '', 'name': 'Vitamin K', 'category': 'vitamin'}, {'ingredientGroup': 'Calcium', 'notes': '', 'name': 'Calcium', 'category': 'mineral'}, {'ingredientGroup': 'Iron', 'notes': '', 'name': 'Iron', 'category': 'mineral'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium', 'category': 'mineral'}, {'ingredientGroup': 'Sodium', 'notes': '', 'name': 'Sodium', 'category': 'mineral'}, {'ingredientGroup': 'Blend (Combination)', 'notes': '', 'name': 'Greens Blend', 'category': 'blend'}, {'ingredientGroup': 'Couch Grass', 'notes': '', 'name': 'organic Wheat Grass', 'category': 'botanical'}, {'ingredientGroup': 'Barley', 'notes': '', 'name': 'organic Barley Grass', 'category': 'botanical'}, {'ingredientGroup': 'Alfalfa', 'notes': '', 'name': 'organic Alfalfa', 'category': 'botanical'}, {'ingredientGroup': 'Spinach', 'notes': '', 'name': 'organic Spinach', 'category': 'botanical'}, {'ingredientGroup': 'Blue-Green Algae', 'notes': '', 'name': 'organic Spirulina', 'category': 'bacteria'}, {'ingredientGroup': 'Chlorella', 'notes': '', 'name': 'organic Chlorella', 'category': 'other'}, {'ingredientGroup': 'Broccoli', 'notes': '', 'name': 'organic Broccoli', 'category': 'botanical'}, {'ingredientGroup': 'Proprietary Blend', 'notes': '', 'name': 'Spectra Antioxidant Blend', 'category': 'blend'}, {'ingredientGroup': 'Coffee', 'notes': '', 'name': 'Coffee Arabica extract', 'category': 'botanical'}, {'ingredientGroup': 'Green Tea', 'notes': '', 'name': 'Green Tea extract', 'category': 'botanical'}, {'ingredientGroup': 'Broccoli sprout', 'notes': '', 'name': 'Broccoli sprout concentrate', 'category': 'botanical'}, {'ingredientGroup': 'onion', 'notes': '', 'name': 'Onion extract', 'category': 'botanical'}, {'ingredientGroup': 'Apple', 'notes': '', 'name': 'Apple Extract', 'category': 'botanical'}, {'ingredientGroup': 'Quercetin', 'notes': '', 'name': 'Quercetin', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Maltodextrin', 'notes': '', 'name': 'Maltodextrin', 'category': 'complex carbohydrate'}, {'ingredientGroup': 'Acerola', 'notes': '', 'name': 'Acerola concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Tomato', 'notes': '', 'name': 'Tomato concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Broccoli', 'notes': '', 'name': 'Broccoli concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Acai', 'notes': '', 'name': 'Acai concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Turmeric', 'notes': '', 'name': 'Turmeric', 'category': 'botanical'}, {'ingredientGroup': 'Garlic', 'notes': '', 'name': 'Garlic concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Basil', 'notes': '', 'name': 'Basil concentrate', 'category': 'botanical'}, {'ingredientGroup': 'oregano', 'notes': '', 'name': 'Oregano concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Cinnamon', 'notes': '', 'name': 'Cinnamon concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Carrot ', 'notes': '', 'name': 'Carrot concentrate', 'category': 'botanical'}, {'ingredientGroup': 'European Elder', 'notes': '', 'name': 'Elderberry concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Mangosteen', 'notes': '', 'name': 'Mangosteen concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Camu Camu', 'notes': '', 'name': 'Camu Camu concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Black Currant', 'notes': '', 'name': 'Blackcurrant extract', 'category': 'botanical'}, {'ingredientGroup': 'Blueberry', 'notes': '', 'name': 'Blueberry extract', 'category': 'botanical'}, {'ingredientGroup': 'Raspberry (unspecified)', 'notes': '', 'name': 'Raspberry concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Blackberry', 'notes': '', 'name': 'Blackberry concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Spinach', 'notes': '', 'name': 'Spinach concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Chokeberry', 'notes': '', 'name': 'Chokeberry concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Kale', 'notes': '', 'name': 'Kale concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Sweet Cherry', 'notes': '', 'name': 'Sweet Cherry concentrate', 'category': 'botanical'}, {'ingredientGroup': 'bilberry ', 'notes': '', 'name': 'Bilberry extract', 'category': 'botanical'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon Dioxide', 'category': 'mineral'}, {'ingredientGroup': 'Brussel Sprout', 'notes': '', 'name': 'Brussels Sprout concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Blend (Dietary substance used by man to supplement the diet by increasing the total dietary intake)', 'notes': '', 'name': 'Fiber Blend', 'category': 'blend'}, {'ingredientGroup': 'Flax', 'notes': '', 'name': 'organic Flaxseed', 'category': 'botanical'}, {'ingredientGroup': 'Apple fiber', 'notes': '', 'name': 'Apple Fiber', 'category': 'fiber'}, {'ingredientGroup': 'Blend (Combination)', 'notes': '', 'name': 'Pre/Probiotic Blend', 'category': 'blend'}, {'ingredientGroup': 'Fructooligosaccharides (FOS)', 'notes': '', 'name': 'F.O.S.', 'category': 'fiber'}, {'ingredientGroup': 'Blend (Non-Nutrient/Non-Botanical)', 'notes': '', 'name': 'Probiotic Enzyme Blend', 'category': 'blend'}, {'ingredientGroup': 'Lactobacillus acidophilus', 'notes': '', 'name': 'Lactobacillus acidophilus', 'category': 'bacteria'}, {'ingredientGroup': 'Proteolytic Enzymes (Proteases)', 'notes': '', 'name': 'Protease', 'category': 'enzyme'}, {'ingredientGroup': 'Amylase', 'notes': '', 'name': 'Amylase', 'category': 'enzyme'}, {'ingredientGroup': 'Lipase', 'notes': '', 'name': 'Lipase', 'category': 'enzyme'}, {'ingredientGroup': 'Lactase', 'notes': '', 'name': 'Lactase', 'category': 'enzyme'}, {'ingredientGroup': 'Cellulase', 'notes': '', 'name': 'Cellulase', 'category': 'enzyme'}, {'ingredientGroup': 'Flavor', 'notes': '', 'name': 'Natural flavor', 'category': 'other'}, {'ingredientGroup': 'Citric Acid', 'notes': '', 'name': 'Citric Acid', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Stevia', 'notes': '', 'name': 'Stevia leaf extract', 'category': 'botanical'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silica', 'category': 'mineral'}]]","[[{'unit': 'Ounce(s)', 'quantity': 6.34, 'display': '6.34 Ounce(s)', 'order': 1}, {'unit': 'Gram(s)', 'quantity': 180, 'display': '180 Gram(s)', 'order': 2}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['274200'],['Immune 4'],['California Gold Nutrition'],"['E0159', 'A1315']","['Capsule', 'Multi-Vitamin and Mineral (MVM)']","[[{'ingredientGroup': 'Vitamin C', 'notes': '', 'name': 'Vitamin C', 'category': 'vitamin'}, {'ingredientGroup': 'Vitamin D (unspecified)', 'notes': '1000 IU', 'name': 'Vitamin D', 'category': 'vitamin'}, {'ingredientGroup': 'Zinc', 'notes': '', 'name': 'Zinc', 'category': 'mineral'}, {'ingredientGroup': 'Selenium', 'notes': '', 'name': 'Selenium', 'category': 'mineral'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'other'}, {'ingredientGroup': 'Calcium', 'notes': '', 'name': 'Calcium Carbonate', 'category': 'mineral'}, {'ingredientGroup': 'Acacia', 'notes': '', 'name': 'Gum Arabic', 'category': 'botanical'}, {'ingredientGroup': 'Sunflower Oil', 'notes': '', 'name': 'Sunflower Oil', 'category': 'fat'}, {'ingredientGroup': 'Rice', 'notes': '', 'name': 'Rice extract', 'category': 'botanical'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 180, 'display': '180 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['299646'],['Liposomal Vitamin B12 5000 mcg Cherry Naturally Flavored'],['California Gold Nutrition'],"['E0165', 'A1325']","['Liquid', 'Other Combinations']","[[{'ingredientGroup': 'Header', 'notes': '', 'name': 'Calories', 'category': 'other'}, {'ingredientGroup': 'Fat (unspecified)', 'notes': '', 'name': 'Total Fat', 'category': 'fat'}, {'ingredientGroup': 'Vitamin B12', 'notes': '', 'name': 'Vitamin B12', 'category': 'vitamin'}, {'ingredientGroup': 'phosphatidylcholine', 'notes': '', 'name': 'Phosphatidylcholine', 'category': 'fat'}, {'ingredientGroup': 'Water', 'notes': '', 'name': 'Water, Distilled, Purified', 'category': 'other'}, {'ingredientGroup': 'Vitamin E', 'notes': '', 'name': 'Vitamin E Acetate', 'category': 'vitamin'}, {'ingredientGroup': 'Alcohol', 'notes': '', 'name': 'Ethanol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Flavor', 'notes': '', 'name': 'Natural Flavors', 'category': 'other'}, {'ingredientGroup': 'Color', 'notes': '', 'name': 'Carmine', 'category': 'other'}, {'ingredientGroup': 'Xanthan Gum', 'notes': '', 'name': 'Xanthan Gum', 'category': 'complex carbohydrate'}, {'ingredientGroup': 'Stevia', 'notes': '', 'name': 'Stevia Leaf Extract', 'category': 'botanical'}, {'ingredientGroup': 'Sodium', 'notes': '', 'name': 'Sodium Citrate', 'category': 'mineral'}, {'ingredientGroup': 'Citric Acid', 'notes': '', 'name': 'Citric Acid', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Carboxy Methyl Cellulose', 'notes': '', 'name': 'Sodium Carboxymethylcellulose', 'category': 'other'}, {'ingredientGroup': 'Potassium', 'notes': '', 'name': 'Potassium Sorbate', 'category': 'mineral'}, {'ingredientGroup': 'EDTA', 'notes': '', 'name': 'Ethylenediaminetetraacetic Acid', 'category': 'non-nutrient/non-botanical'}]]","[[{'unit': 'Packet(s)', 'quantity': 30, 'display': '30 Packet(s)', 'order': 1}, {'unit': 'Fluid Ounce(s)', 'quantity': 5.1, 'display': '5.1 Fluid Ounce(s)', 'order': 2}, {'unit': 'Milliliter(s)', 'quantity': 150, 'display': '150 Milliliter(s)', 'order': 3}]]","[[{'langualCodeDescription': 'Nutrient ', 'langualCode': 'P0065'}, {'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['272985'],['Ashwagandha Root Extract 450 mg'],['California Gold Nutrition'],"['E0159', 'A1306']","['Capsule', 'Botanical']","[[{'ingredientGroup': 'Ashwagandha', 'notes': '', 'name': 'Ashwagandha extract', 'category': 'botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'other'}, {'ingredientGroup': 'Rice', 'notes': '', 'name': 'Rice Flour', 'category': 'botanical'}, {'ingredientGroup': 'Maltodextrin', 'notes': '', 'name': 'non-GMO Maltodextrin', 'category': 'complex carbohydrate'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 180, 'display': '180 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[1]
['273725'],['Bee Propolis 2X 500 mg'],['California Gold Nutrition'],"['E0159', 'A1306']","['Capsule', 'Botanical']","[[{'ingredientGroup': 'Propolis', 'notes': 'Equivalent to 1,000 mg Bee Propolis, 2:1', 'name': 'Bee Propolis Resin Extract', 'category': 'botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'fiber'}, {'ingredientGroup': 'Carob', 'notes': '', 'name': 'Carob powder', 'category': 'botanical'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 240, 'display': '240 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['274441'],['L-Glutathione (Reduced) 500 mg'],['California Gold Nutrition'],"['E0159', 'A1309']","['Capsule', 'Non-Nutrient/Non-Botanical']","[[{'ingredientGroup': 'Gluthathione', 'notes': '', 'name': 'L-Glutathione, Reduced', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Microcrystalline Cellulose', 'category': 'other'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'fiber'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon Dioxide', 'category': 'mineral'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 120, 'display': '120 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[1]
['274739'],['Peruvian Maca 500 mg'],['California Gold Nutrition'],"['E0159', 'A1306']","['Capsule', 'Botanical']","[[{'ingredientGroup': 'Maca', 'notes': 'Organic', 'name': 'Maca', 'category': 'botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'fiber'}, {'ingredientGroup': 'Rice', 'notes': '', 'name': 'Rice Concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Rice', 'notes': '', 'name': 'Rice Flour', 'category': 'botanical'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 90, 'display': '90 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}]]",[0]
['275335'],['trans-Resveratrol 600 mg'],['California Gold Nutrition'],"['E0159', 'A1309']","['Capsule', 'Non-Nutrient/Non-Botanical']","[[{'ingredientGroup': 'Resveratrol', 'notes': '', 'name': 'Trans-Resveratrol', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'other'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Microcrystalline Cellulose', 'category': 'other'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon Dioxide', 'category': 'mineral'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 60, 'display': '60 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
['275674'],['Stabilized R-Lipoic Acid'],['California Gold Nutrition'],"['E0159', 'A1325']","['Capsule', 'Other Combinations']","[[{'ingredientGroup': 'Vitamin B7 (biotin)', 'notes': '', 'name': 'Biotin', 'category': 'vitamin'}, {'ingredientGroup': 'Alpha Lipoic Acid', 'notes': '', 'name': 'R-Lipoic Acid', 'category': 'non-nutrient/non-botanical'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Modified Cellulose', 'category': 'other'}, {'ingredientGroup': 'Rice Bran', 'notes': '', 'name': 'Rice Bran Extract', 'category': 'fiber'}, {'ingredientGroup': 'Rice', 'notes': '', 'name': 'Rice Concentrate', 'category': 'botanical'}, {'ingredientGroup': 'Silicon', 'notes': '', 'name': 'Silicon Dioxide', 'category': 'mineral'}, {'ingredientGroup': 'Magnesium', 'notes': '', 'name': 'Magnesium Stearate', 'category': 'mineral'}, {'ingredientGroup': 'Cellulose', 'notes': '', 'name': 'Microcrystalline Cellulose', 'category': 'other'}]]","[[{'unit': 'Veggie Capsule(s)', 'quantity': 120, 'display': '120 Veggie Capsule(s)', 'order': 1}]]","[[{'langualCodeDescription': 'All Other', 'langualCode': 'P0115'}, {'langualCodeDescription': 'Structure/Function', 'langualCode': 'P0265'}]]",[0]
